pair,strategy,predictor_subset_size,reviewer_subset_size,predictor_models,reviewer_models,selected_bleurt,best_single_within_predictors,oracle_within_predictors,gain_vs_best_single_within_predictors
en-zh,tear,4,1,G35;G4o;C3;GP,G4o,69.31084943562746,69.71081753447652,72.43627564609051,-0.39996809884905815
en-zh,tear,4,1,G35;G4o;C3;GP,C3,69.05864837765694,69.71081753447652,72.43627564609051,-0.652169156819582
en-zh,tear,4,1,G35;G4o;C3;GP,C35,69.36161985620856,69.71081753447652,72.43627564609051,-0.3491976782679558
en-zh,tear,4,1,G35;G4o;C3;GP,GP,69.21207456663251,69.71081753447652,72.43627564609051,-0.4987429678440094
en-zh,tear,4,2,G35;G4o;C3;GP,G35;G4o,70.5504382699728,69.71081753447652,72.43627564609051,0.8396207354962826
en-zh,tear,4,2,G35;G4o;C3;GP,G35;C3,70.3001235127449,69.71081753447652,72.43627564609051,0.5893059782683849
en-zh,tear,4,2,G35;G4o;C3;GP,G35;C35,70.4612499140203,69.71081753447652,72.43627564609051,0.7504323795437813
en-zh,tear,4,2,G35;G4o;C3;GP,G35;GP,70.42632704600692,69.71081753447652,72.43627564609051,0.7155095115303993
en-zh,tear,4,2,G35;G4o;C3;GP,G4o;C3,70.68200770020485,69.71081753447652,72.43627564609051,0.9711901657283306
en-zh,tear,4,2,G35;G4o;C3;GP,G4o;C35,70.82630059123039,69.71081753447652,72.43627564609051,1.1154830567538738
en-zh,tear,4,2,G35;G4o;C3;GP,G4o;GP,70.84266933053732,69.71081753447652,72.43627564609051,1.1318517960608006
en-zh,tear,4,2,G35;G4o;C3;GP,C3;C35,70.62495037913322,69.71081753447652,72.43627564609051,0.9141328446567059
en-zh,tear,4,2,G35;G4o;C3;GP,C3;GP,70.93561680614948,69.71081753447652,72.43627564609051,1.224799271672964
en-zh,tear,4,2,G35;G4o;C3;GP,C35;GP,71.0991609506309,69.71081753447652,72.43627564609051,1.3883434161543846
en-zh,tear,4,3,G35;G4o;C3;GP,G35;G4o;C3,71.26890394091606,69.71081753447652,72.43627564609051,1.5580864064395428
en-zh,tear,4,3,G35;G4o;C3;GP,G35;G4o;C35,71.2914609014988,69.71081753447652,72.43627564609051,1.580643367022276
en-zh,tear,4,3,G35;G4o;C3;GP,G35;G4o;GP,71.46568524837494,69.71081753447652,72.43627564609051,1.7548677138984203
en-zh,tear,4,3,G35;G4o;C3;GP,G35;C3;C35,71.41664516925812,69.71081753447652,72.43627564609051,1.705827634781599
en-zh,tear,4,3,G35;G4o;C3;GP,G35;C3;GP,71.54488934576511,69.71081753447652,72.43627564609051,1.8340718112885952
en-zh,tear,4,3,G35;G4o;C3;GP,G35;C35;GP,71.67328510805964,69.71081753447652,72.43627564609051,1.962467573583126
en-zh,tear,4,3,G35;G4o;C3;GP,G4o;C3;C35,71.37835916876793,69.71081753447652,72.43627564609051,1.6675416342914104
en-zh,tear,4,3,G35;G4o;C3;GP,G4o;C3;GP,71.7588513046503,69.71081753447652,72.43627564609051,2.048033770173788
en-zh,tear,4,3,G35;G4o;C3;GP,G4o;C35;GP,71.75365130603313,69.71081753447652,72.43627564609051,2.042833771556616
en-zh,tear,4,3,G35;G4o;C3;GP,C3;C35;GP,71.68043874204159,69.71081753447652,72.43627564609051,1.9696212075650692
en-zh,tear,4,4,G35;G4o;C3;GP,G35;G4o;C3;C35,71.74300709366798,69.71081753447652,72.43627564609051,2.0321895591914654
en-zh,tear,4,4,G35;G4o;C3;GP,G35;G4o;C3;GP,71.92370818555355,69.71081753447652,72.43627564609051,2.212890651077032
en-zh,tear,4,4,G35;G4o;C3;GP,G35;G4o;C35;GP,71.93955598771572,69.71081753447652,72.43627564609051,2.2287384532392025
en-zh,tear,4,4,G35;G4o;C3;GP,G35;C3;C35;GP,72.17154417932034,69.71081753447652,72.43627564609051,2.4607266448438168
en-zh,tear,4,4,G35;G4o;C3;GP,G4o;C3;C35;GP,72.06764928996563,69.71081753447652,72.43627564609051,2.356831755489111
en-zh,tear,4,5,G35;G4o;C3;GP,G35;G4o;C3;C35;GP,72.21435357630253,69.71081753447652,72.43627564609051,2.5035360418260098
en-zh,tear,4,1,G35;G4o;C35;GP,G35,68.41138520464301,70.0353417173028,72.27639734745026,-1.6239565126597881
en-zh,tear,4,1,G35;G4o;C35;GP,G4o,69.35589332133532,70.0353417173028,72.27639734745026,-0.6794483959674835
en-zh,tear,4,1,G35;G4o;C35;GP,C3,69.16278567910194,70.0353417173028,72.27639734745026,-0.8725560382008553
en-zh,tear,4,1,G35;G4o;C35;GP,C35,69.3057947717607,70.0353417173028,72.27639734745026,-0.7295469455420971
en-zh,tear,4,1,G35;G4o;C35;GP,GP,69.28157018497586,70.0353417173028,72.27639734745026,-0.7537715323269367
en-zh,tear,4,2,G35;G4o;C35;GP,G35;G4o,70.60100923478603,70.0353417173028,72.27639734745026,0.5656675174832344
en-zh,tear,4,2,G35;G4o;C35;GP,G35;C3,70.35494907200336,70.0353417173028,72.27639734745026,0.31960735470056534
en-zh,tear,4,2,G35;G4o;C35;GP,G35;C35,70.3630270473659,70.0353417173028,72.27639734745026,0.32768533006310463
en-zh,tear,4,2,G35;G4o;C35;GP,G35;GP,70.4008024148643,70.0353417173028,72.27639734745026,0.36546069756150246
en-zh,tear,4,2,G35;G4o;C35;GP,G4o;C3,70.75541527569294,70.0353417173028,72.27639734745026,0.7200735583901405
en-zh,tear,4,2,G35;G4o;C35;GP,G4o;C35,70.74439136683941,70.0353417173028,72.27639734745026,0.7090496495366096
en-zh,tear,4,2,G35;G4o;C35;GP,G4o;GP,70.78467383235693,70.0353417173028,72.27639734745026,0.7493321150541306
en-zh,tear,4,2,G35;G4o;C35;GP,C3;C35,70.68362843990326,70.0353417173028,72.27639734745026,0.64828672260046
en-zh,tear,4,2,G35;G4o;C35;GP,C3;GP,70.96452854573727,70.0353417173028,72.27639734745026,0.9291868284344673
en-zh,tear,4,2,G35;G4o;C35;GP,C35;GP,70.97658021375537,70.0353417173028,72.27639734745026,0.94123849645257
en-zh,tear,4,3,G35;G4o;C35;GP,G35;G4o;C3,71.26440055668354,70.0353417173028,72.27639734745026,1.2290588393807411
en-zh,tear,4,3,G35;G4o;C35;GP,G35;G4o;C35,71.16601179540157,70.0353417173028,72.27639734745026,1.130670078098774
en-zh,tear,4,3,G35;G4o;C35;GP,G35;G4o;GP,71.38516172766685,70.0353417173028,72.27639734745026,1.3498200103640556
en-zh,tear,4,3,G35;G4o;C35;GP,G35;C3;C35,71.38194139301777,70.0353417173028,72.27639734745026,1.3465996757149696
en-zh,tear,4,3,G35;G4o;C35;GP,G35;C3;GP,71.4921706020832,70.0353417173028,72.27639734745026,1.456828884780407
en-zh,tear,4,3,G35;G4o;C35;GP,G35;C35;GP,71.45691886171699,70.0353417173028,72.27639734745026,1.4215771444141865
en-zh,tear,4,3,G35;G4o;C35;GP,G4o;C3;C35,71.37187556922436,70.0353417173028,72.27639734745026,1.3365338519215584
en-zh,tear,4,3,G35;G4o;C35;GP,G4o;C3;GP,71.66594150662422,70.0353417173028,72.27639734745026,1.6305997893214226
en-zh,tear,4,3,G35;G4o;C35;GP,G4o;C35;GP,71.57372310757637,70.0353417173028,72.27639734745026,1.538381390273571
en-zh,tear,4,3,G35;G4o;C35;GP,C3;C35;GP,71.57602570950985,70.0353417173028,72.27639734745026,1.5406839922070503
en-zh,tear,4,4,G35;G4o;C35;GP,G35;G4o;C3;C35,71.66335816681385,70.0353417173028,72.27639734745026,1.6280164495110512
en-zh,tear,4,4,G35;G4o;C35;GP,G35;G4o;C3;GP,71.81195276975632,70.0353417173028,72.27639734745026,1.776611052453518
en-zh,tear,4,4,G35;G4o;C35;GP,G35;G4o;C35;GP,71.7251728773117,70.0353417173028,72.27639734745026,1.6898311600089073
en-zh,tear,4,4,G35;G4o;C35;GP,G35;C3;C35;GP,71.98411345481873,70.0353417173028,72.27639734745026,1.9487717375159264
en-zh,tear,4,4,G35;G4o;C35;GP,G4o;C3;C35;GP,71.91350615024567,70.0353417173028,72.27639734745026,1.8781644329428673
en-zh,tear,4,5,G35;G4o;C35;GP,G35;G4o;C3;C35;GP,72.02692288160324,70.0353417173028,72.27639734745026,1.9915811643004417
en-zh,tear,4,1,G35;C3;C35;GP,G35,68.48329896852374,70.0353417173028,72.68222503364086,-1.5520427487790585
en-zh,tear,4,1,G35;C3;C35;GP,G4o,69.48383843153715,70.0353417173028,72.68222503364086,-0.5515032857656479
en-zh,tear,4,1,G35;C3;C35;GP,C3,69.12515085935593,70.0353417173028,72.68222503364086,-0.9101908579468727
en-zh,tear,4,1,G35;C3;C35;GP,C35,69.56055846437812,70.0353417173028,72.68222503364086,-0.4747832529246807
en-zh,tear,4,1,G35;C3;C35;GP,GP,69.44900764897466,70.0353417173028,72.68222503364086,-0.5863340683281422
en-zh,tear,4,2,G35;C3;C35;GP,G35;G4o,70.83137682080269,70.0353417173028,72.68222503364086,0.7960351034998894
en-zh,tear,4,2,G35;C3;C35;GP,G35;C3,70.46677854657173,70.0353417173028,72.68222503364086,0.43143682926893234
en-zh,tear,4,2,G35;C3;C35;GP,G35;C35,70.62730985507369,70.0353417173028,72.68222503364086,0.5919681377708912
en-zh,tear,4,2,G35;C3;C35;GP,G35;GP,70.68144967779517,70.0353417173028,72.68222503364086,0.6461079604923725
en-zh,tear,4,2,G35;C3;C35;GP,G4o;C3,70.85336419939995,70.0353417173028,72.68222503364086,0.8180224820971489
en-zh,tear,4,2,G35;C3;C35;GP,G4o;C35,71.01345685124397,70.0353417173028,72.68222503364086,0.9781151339411736
en-zh,tear,4,2,G35;C3;C35;GP,G4o;GP,71.03039909154177,70.0353417173028,72.68222503364086,0.9950573742389679
en-zh,tear,4,2,G35;C3;C35;GP,C3;C35,70.80891871452332,70.0353417173028,72.68222503364086,0.7735769972205162
en-zh,tear,4,2,G35;C3;C35;GP,C3;GP,71.11480666697025,70.0353417173028,72.68222503364086,1.0794649496674538
en-zh,tear,4,2,G35;C3;C35;GP,C35;GP,71.29680497571826,70.0353417173028,72.68222503364086,1.2614632584154606
en-zh,tear,4,3,G35;C3;C35;GP,G35;G4o;C3,71.47237300872803,70.0353417173028,72.68222503364086,1.4370312914252281
en-zh,tear,4,3,G35;C3;C35;GP,G35;G4o;C35,71.49288806319237,70.0353417173028,72.68222503364086,1.4575463458895683
en-zh,tear,4,3,G35;C3;C35;GP,G35;G4o;GP,71.68848584592342,70.0353417173028,72.68222503364086,1.6531441286206245
en-zh,tear,4,3,G35;C3;C35;GP,G35;C3;C35,71.63243880867958,70.0353417173028,72.68222503364086,1.5970970913767815
en-zh,tear,4,3,G35;C3;C35;GP,G35;C3;GP,71.71215359866619,70.0353417173028,72.68222503364086,1.6768118813633919
en-zh,tear,4,3,G35;C3;C35;GP,G35;C35;GP,71.85828132554889,70.0353417173028,72.68222503364086,1.822939608246088
en-zh,tear,4,3,G35;C3;C35;GP,G4o;C3;C35,71.555404484272,70.0353417173028,72.68222503364086,1.520062766969204
en-zh,tear,4,3,G35;C3;C35;GP,G4o;C3;GP,71.89981685578823,70.0353417173028,72.68222503364086,1.8644751384854317
en-zh,tear,4,3,G35;C3;C35;GP,G4o;C35;GP,71.9324177056551,70.0353417173028,72.68222503364086,1.8970759883522987
en-zh,tear,4,3,G35;C3;C35;GP,C3;C35;GP,71.87514309585094,70.0353417173028,72.68222503364086,1.8398013785481453
en-zh,tear,4,4,G35;C3;C35;GP,G35;G4o;C3;C35,71.92748200893402,70.0353417173028,72.68222503364086,1.8921402916312218
en-zh,tear,4,4,G35;C3;C35;GP,G35;G4o;C3;GP,72.1015632301569,70.0353417173028,72.68222503364086,2.0662215128540993
en-zh,tear,4,4,G35;C3;C35;GP,G35;G4o;C35;GP,72.11494137346745,70.0353417173028,72.68222503364086,2.079599656164646
en-zh,tear,4,4,G35;C3;C35;GP,G35;C3;C35;GP,72.35167907178402,70.0353417173028,72.68222503364086,2.3163373544812202
en-zh,tear,4,4,G35;C3;C35;GP,G4o;C3;C35;GP,72.23661486804485,70.0353417173028,72.68222503364086,2.201273150742054
en-zh,tear,4,5,G35;C3;C35;GP,G35;G4o;C3;C35;GP,72.39448849856853,70.0353417173028,72.68222503364086,2.3591467812657356
en-zh,tear,4,1,G4o;C3;C35;GP,G35,70.78108334541321,70.0353417173028,72.98940397799015,0.7457416281104088
en-zh,tear,4,1,G4o;C3;C35;GP,G4o,71.34320344030857,70.0353417173028,72.98940397799015,1.3078617230057716
en-zh,tear,4,1,G4o;C3;C35;GP,C3,70.90598568320274,70.0353417173028,72.98940397799015,0.8706439658999443
en-zh,tear,4,1,G4o;C3;C35;GP,C35,71.33434706926346,70.0353417173028,72.98940397799015,1.299005351960659
en-zh,tear,4,1,G4o;C3;C35;GP,GP,71.0818163305521,70.0353417173028,72.98940397799015,1.046474613249302
en-zh,tear,4,2,G4o;C3;C35;GP,G35;G4o,72.17280419170856,70.0353417173028,72.98940397799015,2.1374624744057655
en-zh,tear,4,2,G4o;C3;C35;GP,G35;C3,71.83913622796535,70.0353417173028,72.98940397799015,1.8037945106625557
en-zh,tear,4,2,G4o;C3;C35;GP,G35;C35,71.9827486127615,70.0353417173028,72.98940397799015,1.9474068954586983
en-zh,tear,4,2,G4o;C3;C35;GP,G35;GP,71.87725502252579,70.0353417173028,72.98940397799015,1.8419133052229881
en-zh,tear,4,2,G4o;C3;C35;GP,G4o;C3,71.96764405071735,70.0353417173028,72.98940397799015,1.9323023334145546
en-zh,tear,4,2,G4o;C3;C35;GP,G4o;C35,72.12381152808666,70.0353417173028,72.98940397799015,2.088469810783863
en-zh,tear,4,2,G4o;C3;C35;GP,G4o;GP,72.05762653052807,70.0353417173028,72.98940397799015,2.0222848132252693
en-zh,tear,4,2,G4o;C3;C35;GP,C3;C35,72.00205957889557,70.0353417173028,72.98940397799015,1.9667178615927696
en-zh,tear,4,2,G4o;C3;C35;GP,C3;GP,71.86111235618591,70.0353417173028,72.98940397799015,1.8257706388831139
en-zh,tear,4,2,G4o;C3;C35;GP,C35;GP,72.26194816827774,70.0353417173028,72.98940397799015,2.2266064509749413
en-zh,tear,4,3,G4o;C3;C35;GP,G35;G4o;C3,72.43518601357937,70.0353417173028,72.98940397799015,2.3998442962765694
en-zh,tear,4,3,G4o;C3;C35;GP,G35;G4o;C35,72.47009472548962,70.0353417173028,72.98940397799015,2.434753008186817
en-zh,tear,4,3,G4o;C3;C35;GP,G35;G4o;GP,72.48256336152554,70.0353417173028,72.98940397799015,2.4472216442227364
en-zh,tear,4,3,G4o;C3;C35;GP,G35;C3;C35,72.46358026564121,70.0353417173028,72.98940397799015,2.4282385483384132
en-zh,tear,4,3,G4o;C3;C35;GP,G35;C3;GP,72.32304860651493,70.0353417173028,72.98940397799015,2.2877068892121315
en-zh,tear,4,3,G4o;C3;C35;GP,G35;C35;GP,72.63036598265171,70.0353417173028,72.98940397799015,2.5950242653489113
en-zh,tear,4,3,G4o;C3;C35;GP,G4o;C3;C35,72.38655219972134,70.0353417173028,72.98940397799015,2.351210482418537
en-zh,tear,4,3,G4o;C3;C35;GP,G4o;C3;GP,72.4020814448595,70.0353417173028,72.98940397799015,2.3667397275567055
en-zh,tear,4,3,G4o;C3;C35;GP,G4o;C35;GP,72.52438952028751,70.0353417173028,72.98940397799015,2.4890478029847145
en-zh,tear,4,3,G4o;C3;C35;GP,C3;C35;GP,72.51706603169441,70.0353417173028,72.98940397799015,2.481724314391613
en-zh,tear,4,4,G4o;C3;C35;GP,G35;G4o;C3;C35,72.66396705806255,70.0353417173028,72.98940397799015,2.628625340759754
en-zh,tear,4,4,G4o;C3;C35;GP,G35;G4o;C3;GP,72.6298127323389,70.0353417173028,72.98940397799015,2.594471015036106
en-zh,tear,4,4,G4o;C3;C35;GP,G35;G4o;C35;GP,72.69543121755123,70.0353417173028,72.98940397799015,2.660089500248432
en-zh,tear,4,4,G4o;C3;C35;GP,G35;C3;C35;GP,72.80713061988354,70.0353417173028,72.98940397799015,2.771788902580738
en-zh,tear,4,4,G4o;C3;C35;GP,G4o;C3;C35;GP,72.66671065986156,70.0353417173028,72.98940397799015,2.6313689425587654
en-zh,tear,4,5,G4o;C3;C35;GP,G35;G4o;C3;C35;GP,72.8168613165617,70.0353417173028,72.98940397799015,2.7815195992588997
en-zh,tear,5,1,G35;G4o;C3;C35;GP,G35,68.70932750031352,70.0353417173028,73.16810546815395,-1.3260142169892788
en-zh,tear,5,1,G35;G4o;C3;C35;GP,G4o,69.7919019088149,70.0353417173028,73.16810546815395,-0.24343980848789215
en-zh,tear,5,1,G35;G4o;C3;C35;GP,C3,69.45255860686302,70.0353417173028,73.16810546815395,-0.5827831104397774
en-zh,tear,5,1,G35;G4o;C3;C35;GP,C35,69.7553609572351,70.0353417173028,73.16810546815395,-0.27998076006770134
en-zh,tear,5,1,G35;G4o;C3;C35;GP,GP,69.6993436999619,70.0353417173028,73.16810546815395,-0.3359980173408985
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G35;G4o,71.19002053141594,70.0353417173028,73.16810546815395,1.15467881411314
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G35;C3,70.83807706832886,70.0353417173028,73.16810546815395,0.8027353510260582
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G35;C35,70.98434665426612,70.0353417173028,73.16810546815395,0.9490049369633198
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G35;GP,71.02654605731368,70.0353417173028,73.16810546815395,0.9912043400108814
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G4o;C3,71.28067588806152,70.0353417173028,73.16810546815395,1.2453341707587242
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G4o;C35,71.38252472877502,70.0353417173028,73.16810546815395,1.3471830114722252
en-zh,tear,5,2,G35;G4o;C3;C35;GP,G4o;GP,71.44736755639315,70.0353417173028,73.16810546815395,1.4120258390903473
en-zh,tear,5,2,G35;G4o;C3;C35;GP,C3;C35,71.22200721502304,70.0353417173028,73.16810546815395,1.1866654977202415
en-zh,tear,5,2,G35;G4o;C3;C35;GP,C3;GP,71.50458677113056,70.0353417173028,73.16810546815395,1.4692450538277626
en-zh,tear,5,2,G35;G4o;C3;C35;GP,C35;GP,71.69092754647136,70.0353417173028,73.16810546815395,1.6555858291685581
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;G4o;C3,71.90499684214592,70.0353417173028,73.16810546815395,1.8696551248431206
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;G4o;C35,71.89455235004425,70.0353417173028,73.16810546815395,1.8592106327414513
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;G4o;GP,72.13371179997921,70.0353417173028,73.16810546815395,2.0983700826764107
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;C3;C35,72.05752778053284,70.0353417173028,73.16810546815395,2.0221860632300377
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;C3;GP,72.15799041092396,70.0353417173028,73.16810546815395,2.1226486936211586
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G35;C35;GP,72.29269305989146,70.0353417173028,73.16810546815395,2.257351342588663
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G4o;C3;C35,72.01608145236969,70.0353417173028,73.16810546815395,1.9807397350668907
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G4o;C3;GP,72.36765123903751,70.0353417173028,73.16810546815395,2.3323095217347145
en-zh,tear,5,3,G35;G4o;C3;C35;GP,G4o;C35;GP,72.36442096531391,70.0353417173028,73.16810546815395,2.329079248011112
en-zh,tear,5,3,G35;G4o;C3;C35;GP,C3;C35;GP,72.31816078722477,70.0353417173028,73.16810546815395,2.2828190699219704
en-zh,tear,5,4,G35;G4o;C3;C35;GP,G35;G4o;C3;C35,72.39189872145653,70.0353417173028,73.16810546815395,2.3565570041537285
en-zh,tear,5,4,G35;G4o;C3;C35;GP,G35;G4o;C3;GP,72.56939761340618,70.0353417173028,73.16810546815395,2.534055896103382
en-zh,tear,5,4,G35;G4o;C3;C35;GP,G35;G4o;C35;GP,72.56149499118328,70.0353417173028,73.16810546815395,2.5261532738804817
en-zh,tear,5,4,G35;G4o;C3;C35;GP,G35;C3;C35;GP,72.8204355686903,70.0353417173028,73.16810546815395,2.7850938513875008
en-zh,tear,5,4,G35;G4o;C3;C35;GP,G4o;C3;C35;GP,72.70537136495113,70.0353417173028,73.16810546815395,2.6700296476483345
en-zh,tear,5,5,G35;G4o;C3;C35;GP,G35;G4o;C3;C35;GP,72.86324499547482,70.0353417173028,73.16810546815395,2.827903278172016
he-en,it,1,1,G35,G35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,1,G35,G4o,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,1,G35,C3,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,1,G35,C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,1,G35,GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G35;G4o,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G35;C3,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G35;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G4o;C3,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G4o;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,G4o;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,C3;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,C3;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,2,G35,C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;G4o;C3,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;G4o;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;G4o;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;C3;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;C3;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G35;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G4o;C3;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G4o;C3;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,G4o;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,3,G35,C3;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,4,G35,G35;G4o;C3;C35,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,4,G35,G35;G4o;C3;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,4,G35,G35;G4o;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,4,G35,G35;C3;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,4,G35,G4o;C3;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,5,G35,G35;G4o;C3;C35;GP,71.52732948213816,71.52732948213816,71.52732948213816,0.0
he-en,it,1,1,G4o,G35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,1,G4o,G4o,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,1,G4o,C3,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,1,G4o,C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,1,G4o,GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G35;G4o,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G35;C3,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G35;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G4o;C3,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G4o;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,G4o;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,C3;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,C3;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,2,G4o,C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;G4o;C3,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;G4o;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;G4o;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;C3;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;C3;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G35;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G4o;C3;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G4o;C3;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,G4o;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,3,G4o,C3;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,4,G4o,G35;G4o;C3;C35,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,4,G4o,G35;G4o;C3;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,4,G4o,G35;G4o;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,4,G4o,G35;C3;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,4,G4o,G4o;C3;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,5,G4o,G35;G4o;C3;C35;GP,79.02648092806339,79.02648092806339,79.02648092806339,0.0
he-en,it,1,1,C3,G35,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,1,C3,G4o,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,1,C3,C3,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,1,C3,C35,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,1,C3,GP,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G35;G4o,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G35;C3,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G35;C35,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G35;GP,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G4o;C3,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G4o;C35,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,G4o;GP,78.63547308743,78.63547308743,78.63547308743,0.0
he-en,it,1,2,C3,C3;C35,78.63547308743,78.63547308743,78.63547308743,0.0
